ts,track_id,ms_played_count,ms_played_sum,track_name,artist_name,duration_ms,dominant_emotion
2016-05-14,4mjgNE8R31AzxWfPNGtVMf,1,5614,Best of 2015 (Album Mix),Monstercat,9158194,fear
2016-05-14,6jvMmRtSzoEibQGrQkSISQ,1,3677,Monstercat Best of 2012,Monstercat,6348017,neutral
2016-05-14,4VrdksXJVhAOLW49qV0VTQ,1,2971,Best of 2014 (Album Mix - Part 1),Monstercat,3374468,sadness
2016-10-29,05LCfd8s9n2teUcsTsBAnr,1,123706,Alladat,Jarren Benton,207560,anger
2016-10-29,2kBR8dkyKfd25W9PRUFrLh,1,24572,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-01,2kBR8dkyKfd25W9PRUFrLh,2,144392,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-02,2kBR8dkyKfd25W9PRUFrLh,3,302944,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-03,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-04,2kBR8dkyKfd25W9PRUFrLh,2,140099,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-05,2kBR8dkyKfd25W9PRUFrLh,4,558808,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-07,2kBR8dkyKfd25W9PRUFrLh,3,419106,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-08,2kBR8dkyKfd25W9PRUFrLh,2,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-09,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-10,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-12,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-13,2kBR8dkyKfd25W9PRUFrLh,5,279404,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-14,2kBR8dkyKfd25W9PRUFrLh,3,419106,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-15,2kBR8dkyKfd25W9PRUFrLh,2,279404,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-17,2kBR8dkyKfd25W9PRUFrLh,2,279404,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-18,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-19,2kBR8dkyKfd25W9PRUFrLh,3,280111,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-20,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-21,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-22,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-11-23,2kBR8dkyKfd25W9PRUFrLh,2,0,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-12-05,2kBR8dkyKfd25W9PRUFrLh,1,12231,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-12-07,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-02-23,2kBR8dkyKfd25W9PRUFrLh,1,1719,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-02-25,2kBR8dkyKfd25W9PRUFrLh,3,283483,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-02,2kBR8dkyKfd25W9PRUFrLh,7,583903,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-04,2kBR8dkyKfd25W9PRUFrLh,1,0,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-09,2kBR8dkyKfd25W9PRUFrLh,2,899,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-10,2kBR8dkyKfd25W9PRUFrLh,2,279404,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-11,2kBR8dkyKfd25W9PRUFrLh,1,17216,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-12,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-13,2kBR8dkyKfd25W9PRUFrLh,4,558808,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-14,2kBR8dkyKfd25W9PRUFrLh,1,668,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-16,2kBR8dkyKfd25W9PRUFrLh,1,2719,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-17,2kBR8dkyKfd25W9PRUFrLh,1,180,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-18,2kBR8dkyKfd25W9PRUFrLh,2,66621,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-19,2kBR8dkyKfd25W9PRUFrLh,1,55330,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-20,2kBR8dkyKfd25W9PRUFrLh,2,279404,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-21,2kBR8dkyKfd25W9PRUFrLh,3,279586,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-22,2kBR8dkyKfd25W9PRUFrLh,1,6245,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-23,2kBR8dkyKfd25W9PRUFrLh,3,304916,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-24,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-26,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-28,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-03-30,2kBR8dkyKfd25W9PRUFrLh,3,179668,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-04-03,2kBR8dkyKfd25W9PRUFrLh,2,251439,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-04-04,2kBR8dkyKfd25W9PRUFrLh,1,2400,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-04-07,2kBR8dkyKfd25W9PRUFrLh,1,0,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-04-09,2kBR8dkyKfd25W9PRUFrLh,2,21721,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-04-11,2kBR8dkyKfd25W9PRUFrLh,1,1699,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-04-14,2kBR8dkyKfd25W9PRUFrLh,2,279404,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-04-16,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-04-23,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-04-25,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-05-09,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-05-14,2kBR8dkyKfd25W9PRUFrLh,1,866,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-05-20,2kBR8dkyKfd25W9PRUFrLh,1,1280,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-06-27,2kBR8dkyKfd25W9PRUFrLh,1,17766,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-06-30,2kBR8dkyKfd25W9PRUFrLh,1,1699,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-07-21,2kBR8dkyKfd25W9PRUFrLh,2,279404,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-07-26,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-07-27,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-07-29,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-07-30,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-08-02,2kBR8dkyKfd25W9PRUFrLh,1,97153,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-08-06,2kBR8dkyKfd25W9PRUFrLh,1,72749,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-08-09,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-08-11,2kBR8dkyKfd25W9PRUFrLh,2,279404,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-08-12,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-08-19,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-08-20,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-08-25,2kBR8dkyKfd25W9PRUFrLh,1,990,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-08-28,2kBR8dkyKfd25W9PRUFrLh,1,6716,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-08-30,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-09-23,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-09-26,2kBR8dkyKfd25W9PRUFrLh,1,240,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-09-27,2kBR8dkyKfd25W9PRUFrLh,1,1010,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-10-05,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-10-09,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-10-10,2kBR8dkyKfd25W9PRUFrLh,2,140410,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-10-25,2kBR8dkyKfd25W9PRUFrLh,2,3595,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-11-01,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-11-03,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-11-05,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-11-07,2kBR8dkyKfd25W9PRUFrLh,1,5099,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-11-11,2kBR8dkyKfd25W9PRUFrLh,2,279404,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-11-28,2kBR8dkyKfd25W9PRUFrLh,1,139702,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2017-12-03,2kBR8dkyKfd25W9PRUFrLh,1,23560,Don't Get It Misunderstood (feat. Venice),Kyle Coglitore,139702,sadness
2016-10-29,0skMV1gLpuvWFx1oKVBEkv,1,32768,Up In Flumes,T-Mass,212165,neutral
2016-10-29,4mKaGkUNWrbDtvTl7sZDkt,2,49573,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-11-01,4mKaGkUNWrbDtvTl7sZDkt,2,216498,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-11-02,4mKaGkUNWrbDtvTl7sZDkt,3,649089,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-11-03,4mKaGkUNWrbDtvTl7sZDkt,2,217547,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-11-07,4mKaGkUNWrbDtvTl7sZDkt,2,432726,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-11-09,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-11-10,4mKaGkUNWrbDtvTl7sZDkt,3,218943,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-11-13,4mKaGkUNWrbDtvTl7sZDkt,6,650037,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-11-14,4mKaGkUNWrbDtvTl7sZDkt,4,689739,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-11-15,4mKaGkUNWrbDtvTl7sZDkt,3,649089,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-11-17,4mKaGkUNWrbDtvTl7sZDkt,2,253828,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-11-18,4mKaGkUNWrbDtvTl7sZDkt,3,433746,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-11-19,4mKaGkUNWrbDtvTl7sZDkt,2,432726,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-11-21,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-11-23,4mKaGkUNWrbDtvTl7sZDkt,2,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-12-03,4mKaGkUNWrbDtvTl7sZDkt,1,8060,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-12-06,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-02-23,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-02-25,4mKaGkUNWrbDtvTl7sZDkt,2,387054,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-02,4mKaGkUNWrbDtvTl7sZDkt,8,1086326,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-04,4mKaGkUNWrbDtvTl7sZDkt,3,499256,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-08,4mKaGkUNWrbDtvTl7sZDkt,3,223957,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-09,4mKaGkUNWrbDtvTl7sZDkt,2,63234,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-10,4mKaGkUNWrbDtvTl7sZDkt,3,649089,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-11,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-12,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-13,4mKaGkUNWrbDtvTl7sZDkt,3,649089,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-14,4mKaGkUNWrbDtvTl7sZDkt,3,435148,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-15,4mKaGkUNWrbDtvTl7sZDkt,3,433459,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-16,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-17,4mKaGkUNWrbDtvTl7sZDkt,1,0,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-18,4mKaGkUNWrbDtvTl7sZDkt,1,2734,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-19,4mKaGkUNWrbDtvTl7sZDkt,3,479821,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-20,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-21,4mKaGkUNWrbDtvTl7sZDkt,2,218742,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-22,4mKaGkUNWrbDtvTl7sZDkt,2,216961,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-23,4mKaGkUNWrbDtvTl7sZDkt,2,432726,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-24,4mKaGkUNWrbDtvTl7sZDkt,2,1359,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-25,4mKaGkUNWrbDtvTl7sZDkt,2,6119,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-26,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-27,4mKaGkUNWrbDtvTl7sZDkt,1,1120,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-28,4mKaGkUNWrbDtvTl7sZDkt,1,1019,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-03-30,4mKaGkUNWrbDtvTl7sZDkt,1,163488,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-04-03,4mKaGkUNWrbDtvTl7sZDkt,3,649089,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-04-04,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-04-07,4mKaGkUNWrbDtvTl7sZDkt,1,989,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-04-09,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-04-10,4mKaGkUNWrbDtvTl7sZDkt,1,1359,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-04-14,4mKaGkUNWrbDtvTl7sZDkt,2,220456,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-04-15,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-04-22,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-04-23,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-05-09,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-05-13,4mKaGkUNWrbDtvTl7sZDkt,2,110600,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-05-14,4mKaGkUNWrbDtvTl7sZDkt,1,55703,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-06-28,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-07-01,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-07-20,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-07-21,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-07-24,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-07-27,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-07-29,4mKaGkUNWrbDtvTl7sZDkt,1,143607,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-07-30,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-08-02,4mKaGkUNWrbDtvTl7sZDkt,2,7857,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-08-06,4mKaGkUNWrbDtvTl7sZDkt,2,1698,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-08-07,4mKaGkUNWrbDtvTl7sZDkt,1,188484,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-08-08,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-08-11,4mKaGkUNWrbDtvTl7sZDkt,2,216922,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-08-12,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-08-15,4mKaGkUNWrbDtvTl7sZDkt,2,217531,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-08-16,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-08-21,4mKaGkUNWrbDtvTl7sZDkt,2,161767,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-08-25,4mKaGkUNWrbDtvTl7sZDkt,1,202452,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-08-28,4mKaGkUNWrbDtvTl7sZDkt,1,16756,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-08-29,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-09-21,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-09-23,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-09-24,4mKaGkUNWrbDtvTl7sZDkt,1,0,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-09-26,4mKaGkUNWrbDtvTl7sZDkt,1,0,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-09-27,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-10-09,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-10-11,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-10-14,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-10-25,4mKaGkUNWrbDtvTl7sZDkt,2,302983,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-11-01,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-11-03,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-11-06,4mKaGkUNWrbDtvTl7sZDkt,1,832,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-11-08,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-11-11,4mKaGkUNWrbDtvTl7sZDkt,2,207702,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-11-12,4mKaGkUNWrbDtvTl7sZDkt,1,112512,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-11-29,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-12-03,4mKaGkUNWrbDtvTl7sZDkt,1,3176,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-12-06,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-12-07,4mKaGkUNWrbDtvTl7sZDkt,2,432726,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-12-10,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-12-13,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2017-12-31,4mKaGkUNWrbDtvTl7sZDkt,1,216363,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2018-01-03,4mKaGkUNWrbDtvTl7sZDkt,1,46671,Can't Forget You (ft. The Nicholas),San Holo,216363,sadness
2016-10-29,0IavpjES4TgnNw2RPYDDey,1,3810,Can't Forget,Omar LinX,217093,neutral
2016-10-29,15O20RQyWJgKrkHID9ynT9,2,262875,Never Be Like You,Flume,233337,fear
2016-11-01,15O20RQyWJgKrkHID9ynT9,2,234295,Never Be Like You,Flume,233337,fear
2016-11-02,15O20RQyWJgKrkHID9ynT9,3,233340,Never Be Like You,Flume,233337,fear
2016-11-03,15O20RQyWJgKrkHID9ynT9,1,233337,Never Be Like You,Flume,233337,fear
2016-11-06,15O20RQyWJgKrkHID9ynT9,1,168315,Never Be Like You,Flume,233337,fear
2016-11-07,15O20RQyWJgKrkHID9ynT9,2,466674,Never Be Like You,Flume,233337,fear
2016-11-09,15O20RQyWJgKrkHID9ynT9,1,233337,Never Be Like You,Flume,233337,fear
2016-11-10,15O20RQyWJgKrkHID9ynT9,1,233337,Never Be Like You,Flume,233337,fear
2016-11-13,15O20RQyWJgKrkHID9ynT9,3,233407,Never Be Like You,Flume,233337,fear
2016-11-14,15O20RQyWJgKrkHID9ynT9,3,700011,Never Be Like You,Flume,233337,fear
2016-11-15,15O20RQyWJgKrkHID9ynT9,3,700011,Never Be Like You,Flume,233337,fear
2016-11-16,15O20RQyWJgKrkHID9ynT9,2,466674,Never Be Like You,Flume,233337,fear
2016-11-17,15O20RQyWJgKrkHID9ynT9,1,233337,Never Be Like You,Flume,233337,fear
2016-11-19,15O20RQyWJgKrkHID9ynT9,3,700011,Never Be Like You,Flume,233337,fear
2016-11-21,15O20RQyWJgKrkHID9ynT9,6,924673,Never Be Like You,Flume,233337,fear
2016-11-22,15O20RQyWJgKrkHID9ynT9,2,466674,Never Be Like You,Flume,233337,fear
2016-11-23,15O20RQyWJgKrkHID9ynT9,2,0,Never Be Like You,Flume,233337,fear
2016-12-06,15O20RQyWJgKrkHID9ynT9,1,233337,Never Be Like You,Flume,233337,fear
2017-02-23,15O20RQyWJgKrkHID9ynT9,1,4196,Never Be Like You,Flume,233337,fear
2017-02-25,15O20RQyWJgKrkHID9ynT9,5,551557,Never Be Like You,Flume,233337,fear
