ts,platform,ms_played,conn_country,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2020-06-01T07:12:23Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",576965,JP,,,,,Visualizing Uncertainty,Data Skeptic,spotify:episode:1Jx0bLLma5xm46wTdt5M0l,appload,remote,False,,False,1590994638417,False
2020-06-01T07:35:41Z,Windows 10 (10.0.18363; x64),1397864,JP,,,,,Visualizing Uncertainty,Data Skeptic,spotify:episode:1Jx0bLLma5xm46wTdt5M0l,remote,trackdone,False,,False,1590995316320,False
2020-06-01T07:36:54Z,Windows 10 (10.0.18363; x64),70225,JP,,,,,Robustness to Unforeseen Adversarial Attacks,Data Skeptic,spotify:episode:4IsuYMswTEO6NxGskcVmI1,trackdone,endplay,False,,False,1590996940769,False
2020-06-01T09:54:47Z,Windows 10 (10.0.18363; x64),1859280,JP,,,,,Visualizing Uncertainty,Data Skeptic,spotify:episode:1Jx0bLLma5xm46wTdt5M0l,clickrow,remote,False,,False,1590997013348,False
2020-06-02T06:11:54Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",304779,JP,,,,,Visualization and Interpretability,Data Skeptic,spotify:episode:0VGUEex4e7ww6Jttsf2g9D,clickrow,logout,False,,False,1591005284745,False
2020-06-02T06:12:14Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",19918,JP,,,,,Visualization and Interpretability,Data Skeptic,spotify:episode:0VGUEex4e7ww6Jttsf2g9D,appload,fwdbtn,False,,False,1591078311411,False
2020-06-02T06:12:38Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",22424,JP,,,,,Robustness to Unforeseen Adversarial Attacks,Data Skeptic,spotify:episode:4IsuYMswTEO6NxGskcVmI1,fwdbtn,endplay,False,,False,1591078331603,False
2020-06-02T06:37:53Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",475245,JP,,,,,Uncertainty Representations,Data Skeptic,spotify:episode:6FWmo1JIgjL3s8QNAVHn8n,clickrow,remote,False,,False,1591078355700,False
2020-07-15T04:48:37Z,Windows 10 (10.0.18363; x64),220090,JP,,,,,Episode 5 - Hobi,Podcast Katek Obat,spotify:episode:2pQg574PIXYds6qxPAWde5,clickrow,logout,False,,False,1594751539506,False
2020-08-04T02:20:20Z,Windows 10 (10.0.18362; x64),7280,JP,,,,,Introducing The Umbrella Academy Season 2 | Behind The Scenes,The Geeked Podcast,spotify:episode:3fxkF3Pwyn5RAPwA1XNYaG,clickrow,endplay,False,,False,1596507611078,False
2020-11-12T01:55:23Z,Windows 10 (10.0.18362; x64),2152140,JP,,,,,Human Computer Interaction and Online Privacy,Data Skeptic,spotify:episode:2A4XJmFGT536JTH3sAPjze,clickrow,trackdone,False,,False,1605143967422,False
2020-11-12T01:55:52Z,Windows 10 (10.0.18362; x64),28260,JP,,,,,Authorship Attribution of Lennon McCartney Songs,Data Skeptic,spotify:episode:63jCTQGdLQWJpIF7D77p3i,trackdone,endplay,False,,False,1605146119977,False
2020-11-12T01:56:13Z,Windows 10 (10.0.18362; x64),19430,JP,,,,,Sentiment Preserving Fake Reviews,Data Skeptic,spotify:episode:7KTl4Mi25oDishdu8lia1t,clickrow,endplay,False,,False,1605146149809,False
2020-11-12T01:56:32Z,Windows 10 (10.0.18362; x64),18620,JP,,,,,"AlphaGo, COVID-19 Contact Tracing and New Data Set",Data Skeptic,spotify:episode:0pjXUC37WvKF1vsJ1zNVlN,clickrow,endplay,False,,False,1605146170037,False
2020-11-12T05:19:55Z,Windows 10 (10.0.18362; x64),358770,JP,,,,,Fooling Computer Vision,Data Skeptic,spotify:episode:23LatFx00KQ5Qm3FljNeQn,clickrow,endplay,False,,False,1605146189132,False
2020-11-17T04:08:13Z,Windows 10 (10.0.18362; x64),8683,JP,,,,,[MINI] Auto-correlative functions and correlograms,Data Skeptic,spotify:episode:0AlSrAI9C3x0mqBVsYhCwH,trackdone,endplay,True,,False,1605586082901,False
2020-11-17T04:08:39Z,Windows 10 (10.0.18362; x64),25450,JP,,,,,Black Boxes Are Not Required,Data Skeptic,spotify:episode:1TmGBjsR2PjFvSClgLfc4X,clickrow,endplay,False,,False,1605586093192,False
2020-12-04T23:42:22Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",2941555,JP,,,,,Level Design Lobby - Ep 15: Procedural Level Design,Level Design Lobby,spotify:episode:35aetkSeQ3AX8eRfxbQl2Q,clickrow,endplay,False,,False,1607122294053,False
2020-12-05T09:19:19Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",756920,JP,,,,,Open World vs Linear Level Design//LDL#84,Level Design Lobby,spotify:episode:7CW2GoWgw0SAPR8gCNtQz5,clickrow,logout,False,,False,1607125342407,False
2020-12-05T09:19:25Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",4542,JP,,,,,Open World vs Linear Level Design//LDL#84,Level Design Lobby,spotify:episode:7CW2GoWgw0SAPR8gCNtQz5,appload,backbtn,False,,False,1607159960319,False
2020-12-05T09:19:25Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",0,JP,,,,,Virtual Cities - Konstantinos Dimopoulos/LDL #83,Level Design Lobby,spotify:episode:1i5GILpStxCOXkq96AtbBt,backbtn,backbtn,False,,False,1607159965434,False
2020-12-05T09:19:27Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",0,JP,,,,,Level Design Resources - Ep 36,Level Design Lobby,spotify:episode:1A2XbjC0ioEKGxbJJKCpBY,backbtn,fwdbtn,False,,False,1607159965775,False
2020-12-05T09:19:27Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",0,JP,,,,,Virtual Cities - Konstantinos Dimopoulos/LDL #83,Level Design Lobby,spotify:episode:1i5GILpStxCOXkq96AtbBt,fwdbtn,fwdbtn,False,,False,1607159967522,False
2020-12-05T22:37:20Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1169034,JP,,,,,Open World vs Linear Level Design//LDL#84,Level Design Lobby,spotify:episode:7CW2GoWgw0SAPR8gCNtQz5,fwdbtn,logout,False,,False,1607159967743,False
2020-12-05T23:05:31Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1058388,JP,,,,,Level Design Lobby - Ep73: Andrei Dubinin HyperCasua,Level Design Lobby,spotify:episode:7zBrXnZUfnXIyyaa0qrLcQ,clickrow,endplay,False,,False,1607207890412,False
2020-12-05T23:08:48Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",194241,JP,,,,,Level Design Lobby - Ep 69: Choices,Level Design Lobby,spotify:episode:0MVUOkqnerFQDILqnGc1hu,clickrow,endplay,False,,False,1607209531557,False
2021-01-22T02:47:29Z,web_player windows 10;firefox 83.0;desktop,35775,JP,,,,,Obsessive Compulsive Disorder,The MIND Mental Health Podcast,spotify:episode:0z2MgyYMsfTKzuDlFMuSzI,remote,remote,False,,False,0,False
2021-01-22T02:47:31Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",3576,JP,,,,,A Look Into Imposter Syndrome,The MIND Mental Health Podcast,spotify:episode:47H3QNNhdT5JVCGXwDhOY0,clickrow,remote,False,,False,1611283647764,False
2021-01-22T07:00:15Z,Windows 10 (10.0.18363; x64),904190,JP,,,,,A Look Into Imposter Syndrome,The MIND Mental Health Podcast,spotify:episode:47H3QNNhdT5JVCGXwDhOY0,remote,remote,False,,False,1611283650080,False
2021-01-22T07:18:27Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1094045,JP,,,,,A Look Into Imposter Syndrome,The MIND Mental Health Podcast,spotify:episode:47H3QNNhdT5JVCGXwDhOY0,appload,endplay,False,,True,1611298813180,False
2021-01-22T07:34:56Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",858984,JP,,,,,[MINI] k-means clustering,Data Skeptic,spotify:episode:3z515pGwr1CvBLxymQ1IBi,clickrow,trackdone,False,,False,1611300035579,False
2021-01-22T07:46:14Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",676987,JP,,,,,NYC Speed Camera Analysis with Tim Schmeier,Data Skeptic,spotify:episode:0WzNOPIvhNhBR8Jy7LnIdx,trackdone,backbtn,False,,False,1611300896307,False
2021-01-22T07:55:13Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",539085,JP,,,,,[MINI] k-means clustering,Data Skeptic,spotify:episode:3z515pGwr1CvBLxymQ1IBi,backbtn,trackdone,False,,False,1611301574697,False
2021-01-22T07:58:32Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",199423,JP,,,,,NYC Speed Camera Analysis with Tim Schmeier,Data Skeptic,spotify:episode:0WzNOPIvhNhBR8Jy7LnIdx,trackdone,fwdbtn,False,,False,1611302113447,False
2021-01-22T07:58:34Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",273,JP,,,,,[MINI] Ordinary Least Squares Regression,Data Skeptic,spotify:episode:6rudgbzciOgkICAvYsqt90,fwdbtn,fwdbtn,False,,False,1611302313193,False
2021-01-22T07:58:36Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1324,JP,,,,,Oceanography and Data Science,Data Skeptic,spotify:episode:3nH9j3b1co3tPwpSatsroI,fwdbtn,backbtn,False,,False,1611302315021,False
2021-01-22T07:58:55Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",17958,JP,,,,,[MINI] Ordinary Least Squares Regression,Data Skeptic,spotify:episode:6rudgbzciOgkICAvYsqt90,backbtn,fwdbtn,False,,False,1611302317195,False
2021-01-22T07:58:56Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",590,JP,,,,,Oceanography and Data Science,Data Skeptic,spotify:episode:3nH9j3b1co3tPwpSatsroI,fwdbtn,backbtn,False,,False,1611302335811,False
2021-01-22T08:16:06Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1028027,JP,,,,,[MINI] Ordinary Least Squares Regression,Data Skeptic,spotify:episode:6rudgbzciOgkICAvYsqt90,backbtn,fwdbtn,False,,False,1611302337062,False
2021-01-22T08:16:07Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",0,JP,,,,,Oceanography and Data Science,Data Skeptic,spotify:episode:3nH9j3b1co3tPwpSatsroI,fwdbtn,fwdbtn,False,,False,1611303366438,False
2021-01-22T08:16:08Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",118,JP,,,,,[MINI] Markov Chains,Data Skeptic,spotify:episode:5wNFihDMJCFaY9gC6X63qf,fwdbtn,fwdbtn,False,,False,1611303367980,False
2021-01-22T08:16:10Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",961,JP,,,,,[MINI] Markov Chain Monte Carlo,Data Skeptic,spotify:episode:3i5RnqWfEWOdJq2JhyDjzk,fwdbtn,fwdbtn,False,,False,1611303369053,False
2021-01-22T08:16:12Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",34,JP,,,,,Computer-based Personality Judgments,Data Skeptic,spotify:episode:4sHqkJtwPQJK6k2rkhE3Zs,fwdbtn,backbtn,False,,False,1611303371038,False
2021-01-22T08:16:45Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",31812,JP,,,,,[MINI] Markov Chain Monte Carlo,Data Skeptic,spotify:episode:3i5RnqWfEWOdJq2JhyDjzk,backbtn,fwdbtn,False,,False,1611303372419,False
2021-01-22T08:16:47Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",46,JP,,,,,Computer-based Personality Judgments,Data Skeptic,spotify:episode:4sHqkJtwPQJK6k2rkhE3Zs,fwdbtn,fwdbtn,False,,False,1611303405769,False
2021-01-22T08:16:49Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1530,JP,,,,,[MINI] Natural Language Processing,Data Skeptic,spotify:episode:41ozi3FFASvJ8oSgkGyQyT,fwdbtn,fwdbtn,False,,False,1611303407227,False
2021-01-22T08:16:50Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",572,JP,,,,,[MINI] Cornbread and Overdispersion,Data Skeptic,spotify:episode:5YHiieVZxaW4gNg1fnPxkk,fwdbtn,fwdbtn,False,,False,1611303409594,False
2021-01-22T08:16:51Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",156,JP,,,,,Data Fest 2015,Data Skeptic,spotify:episode:2uFqvlCFHYCn25vECYdnhF,fwdbtn,fwdbtn,False,,False,1611303410773,False
2021-01-22T08:16:53Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",92,JP,,,,,The Ghost in the MP3,Data Skeptic,spotify:episode:3BAO1wCNsXvWo5Kv1EQLkZ,fwdbtn,fwdbtn,False,,False,1611303411915,False
2021-01-22T08:16:53Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",0,JP,,,,,Using Data to Help Those in Crisis,Data Skeptic,spotify:episode:1isGZj3F0KX3rBwND97AHW,fwdbtn,fwdbtn,False,,False,1611303413159,False
2021-01-22T08:38:17Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",611551,JP,,,,,[MINI] z-scores,Data Skeptic,spotify:episode:7sJ4GpKH1HFstEQhAyTAL2,fwdbtn,trackdone,False,,False,1611303413951,False
2021-01-22T08:40:08Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",109885,JP,,,,,Detecting Cheating in Chess,Data Skeptic,spotify:episode:4ONatSHw5XzYSMtXSMGWlu,trackdone,fwdbtn,False,,False,1611304697728,False
2021-01-22T08:40:14Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",3963,JP,,,,,[MINI] A Critical Examination of a Study of Marriage by Political Affiliation,Data Skeptic,spotify:episode:6zyxwRm8DbUNmNWPW1dUDf,fwdbtn,fwdbtn,False,,False,1611304809131,False
2021-01-22T08:40:15Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",708,JP,,,,,Preserving History at Cyark,Data Skeptic,spotify:episode:4u120N1vOB6kJjvb7mGZ7f,fwdbtn,fwdbtn,False,,False,1611304814471,False
2021-01-22T08:40:17Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",808,JP,,,,,Proposing Annoyance Mining,Data Skeptic,spotify:episode:6kun7w0sjyFfv2jk2gBkFe,fwdbtn,fwdbtn,False,,False,1611304815778,False
2021-01-22T08:40:19Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",263,JP,,,,,[MINI] Anscombe's Quartet,Data Skeptic,spotify:episode:5fHj2sNEFhX58EW7QOJZqh,fwdbtn,fwdbtn,False,,False,1611304817543,False
2021-01-22T08:40:33Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",12504,JP,,,,,Video Game Analytics,Data Skeptic,spotify:episode:20sSMkSBDVSwsC9TpxOMXs,fwdbtn,fwdbtn,False,,False,1611304819692,False
2021-01-22T08:41:36Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",61485,JP,,,,,[MINI] The Curse of Dimensionality,Data Skeptic,spotify:episode:4KeoyZIbnYH2lXu6YcV8PJ,fwdbtn,endplay,False,,False,1611304834112,False
2021-01-22T08:52:52Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",674950,JP,,,,,"Kmeans clustering, hierarchical clustering and sentiment analysis to find trend",ML - The way the world works - analyzing how things work,spotify:episode:5ssjJi3PLEgvkudXj8veZq,clickrow,trackdone,False,,False,1611304896821,False
2021-01-22T08:52:53Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",0,JP,,,,,Machine learning and analyzing risks for public utilities ,ML - The way the world works - analyzing how things work,spotify:episode:1N4OfuiBelBBJ3jerOtu5E,trackdone,backbtn,False,,False,1611305572427,False
2021-01-22T08:52:54Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",752,JP,,,,,"Kmeans clustering, hierarchical clustering and sentiment analysis to find trend",ML - The way the world works - analyzing how things work,spotify:episode:5ssjJi3PLEgvkudXj8veZq,backbtn,backbtn,False,,False,1611305573413,False
2021-01-22T09:04:20Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",685027,JP,,,,,K means clustering,ML - The way the world works - analyzing how things work,spotify:episode:3xHXfhYyHRmrx6V2vGmjjT,backbtn,trackdone,False,,False,1611305574559,False
2021-01-22T09:16:24Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",722838,JP,,,,,"Kmeans clustering, hierarchical clustering and sentiment analysis to find trend",ML - The way the world works - analyzing how things work,spotify:episode:5ssjJi3PLEgvkudXj8veZq,trackdone,trackdone,False,,False,1611306261070,False
2021-01-22T09:18:23Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",117468,JP,,,,,Machine learning and analyzing risks for public utilities ,ML - The way the world works - analyzing how things work,spotify:episode:1N4OfuiBelBBJ3jerOtu5E,trackdone,endplay,False,,False,1611306984279,False
2021-01-22T09:34:49Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",985809,JP,,,,,Video Game Analytics,Data Skeptic,spotify:episode:20sSMkSBDVSwsC9TpxOMXs,clickrow,fwdbtn,False,,False,1611307103259,False
2021-01-22T09:34:50Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",845,JP,,,,,[MINI] The Curse of Dimensionality,Data Skeptic,spotify:episode:4KeoyZIbnYH2lXu6YcV8PJ,fwdbtn,backbtn,False,,False,1611308089502,False
2021-01-22T09:49:26Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",876382,JP,,,,,Video Game Analytics,Data Skeptic,spotify:episode:20sSMkSBDVSwsC9TpxOMXs,backbtn,trackdone,False,,False,1611308090466,False
2021-01-22T10:03:55Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",869650,JP,,,,,[MINI] The Curse of Dimensionality,Data Skeptic,spotify:episode:4KeoyZIbnYH2lXu6YcV8PJ,trackdone,trackdone,False,,False,1611308966162,False
2021-01-22T10:18:27Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",870759,JP,,,,,Genetically Engineered Food and Trends in Herbicide Usage,Data Skeptic,spotify:episode:5ikLIvqergbZL3Xt4Ci5ox,trackdone,endplay,False,,False,1611309835475,False
2021-01-22T10:21:30Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",181517,JP,,,,,[MINI] k-Nearest Neighbors,Data Skeptic,spotify:episode:7DhN585yAncBTgqARGF5ds,clickrow,endplay,False,,False,1611310707588,False
2021-01-22T10:21:41Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",10524,JP,,,,,[MINI] k-means clustering,Data Skeptic,spotify:episode:3z515pGwr1CvBLxymQ1IBi,clickrow,endplay,False,,False,1611310890718,False
2021-01-22T10:35:51Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",848979,JP,,,,,[MINI] k-means clustering,Data Skeptic,spotify:episode:3z515pGwr1CvBLxymQ1IBi,clickrow,trackdone,False,,False,1611310901968,False
2021-01-22T10:38:11Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",140512,JP,,,,,NYC Speed Camera Analysis with Tim Schmeier,Data Skeptic,spotify:episode:0WzNOPIvhNhBR8Jy7LnIdx,trackdone,trackdone,False,,False,1611311751594,False
2021-01-22T10:39:17Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",63773,JP,,,,,[MINI] Ordinary Least Squares Regression,Data Skeptic,spotify:episode:6rudgbzciOgkICAvYsqt90,trackdone,backbtn,False,,False,1611311891642,False
2021-01-22T10:39:19Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1284,JP,,,,,NYC Speed Camera Analysis with Tim Schmeier,Data Skeptic,spotify:episode:0WzNOPIvhNhBR8Jy7LnIdx,backbtn,backbtn,False,,False,1611311957880,False
2021-01-22T10:40:17Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",57804,JP,,,,,[MINI] k-means clustering,Data Skeptic,spotify:episode:3z515pGwr1CvBLxymQ1IBi,backbtn,endplay,False,,False,1611311959351,False
2021-01-22T10:46:04Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",347066,JP,,,,,[MINI] k-Nearest Neighbors,Data Skeptic,spotify:episode:7DhN585yAncBTgqARGF5ds,clickrow,endplay,False,,False,1611312017525,False
2021-01-22T10:59:56Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",831407,JP,,,,,[MINI] k-means clustering,Data Skeptic,spotify:episode:3z515pGwr1CvBLxymQ1IBi,clickrow,endplay,False,,False,1611312365081,False
2021-01-22T22:37:29Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1156144,JP,,,,,Introduction to cluster analysis,The Effective Statistician - in association with PSI,spotify:episode:3KxBxVcK614mx38Lb4C9lH,clickrow,logout,False,,False,1611313197151,False
2021-01-22T23:42:01Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",3131846,JP,,,,,Introduction to cluster analysis,The Effective Statistician - in association with PSI,spotify:episode:3KxBxVcK614mx38Lb4C9lH,appload,fwdbtn,False,,False,1611355052145,False
2021-01-22T23:42:04Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",241,JP,,,,,How to get most out of a conference,The Effective Statistician - in association with PSI,spotify:episode:3qKHsaKi8xPpPrNsnbnLD9,fwdbtn,backbtn,False,,False,1611358921534,False
2021-01-22T23:42:39Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",34507,JP,,,,,Introduction to cluster analysis,The Effective Statistician - in association with PSI,spotify:episode:3KxBxVcK614mx38Lb4C9lH,backbtn,trackdone,False,,False,1611358925063,False
2021-01-22T23:42:40Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",64,JP,,,,,How to get most out of a conference,The Effective Statistician - in association with PSI,spotify:episode:3qKHsaKi8xPpPrNsnbnLD9,trackdone,endplay,False,,False,1611358959144,False
2021-01-22T23:43:38Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",56869,JP,,,,,How to best analyze ordinal data,The Effective Statistician - in association with PSI,spotify:episode:0ICcQpRWzEcLFcAxs5E8YB,clickrow,endplay,False,,False,1611358960394,False
2021-01-23T00:43:12Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",655888,JP,,,,,How to communicate effectively by telling data stories,The Effective Statistician - in association with PSI,spotify:episode:2lJjE0EhKB6vfegN98Rg4W,clickrow,logout,False,,False,1611359018585,False
2021-01-24T08:14:28Z,Windows 10 (10.0.18363; x64),4198952,JP,,,,,Introduction to cluster analysis,The Effective Statistician - in association with PSI,spotify:episode:3KxBxVcK614mx38Lb4C9lH,clickrow,trackdone,False,,False,1611471848023,False
2021-01-24T08:15:43Z,Windows 10 (10.0.18363; x64),71750,JP,,,,,How to communicate effectively by telling data stories,The Effective Statistician - in association with PSI,spotify:episode:2lJjE0EhKB6vfegN98Rg4W,trackdone,backbtn,False,,False,1611476058165,False
2021-01-24T08:19:56Z,Windows 10 (10.0.18363; x64),252800,JP,,,,,Introduction to cluster analysis,The Effective Statistician - in association with PSI,spotify:episode:3KxBxVcK614mx38Lb4C9lH,backbtn,endplay,False,,False,1611476133272,False
2021-01-24T08:39:00Z,Windows 10 (10.0.18363; x64),1133350,JP,,,,,[MINI] k-means clustering,Data Skeptic,spotify:episode:3z515pGwr1CvBLxymQ1IBi,clickrow,endplay,False,,False,1611476387248,False
2021-01-24T08:51:13Z,Windows 10 (10.0.18363; x64),732380,JP,,,,,Introduction to cluster analysis,The Effective Statistician - in association with PSI,spotify:episode:3KxBxVcK614mx38Lb4C9lH,clickrow,endplay,False,,False,1611477530075,False
2021-01-24T08:53:48Z,Windows 10 (10.0.18363; x64),139080,JP,,,,,[MINI] k-Nearest Neighbors,Data Skeptic,spotify:episode:7DhN585yAncBTgqARGF5ds,clickrow,endplay,False,,False,1611478263595,False
2021-01-24T09:12:30Z,Windows 10 (10.0.18363; x64),23640,JP,,,,,Algorithmic Fairness,Data Skeptic,spotify:episode:3nRBib5wwunL1R8cBWv2o8,backbtn,logout,False,,False,1611479470840,False
2021-01-24T09:12:30Z,Windows 10 (10.0.18363; x64),11360,JP,,,,,Text Mining in R,Data Skeptic,spotify:episode:6DNiSlIKA5e7Vd0fMKyPQY,trackdone,backbtn,False,,False,1611479267095,False
2021-01-24T09:12:30Z,Windows 10 (10.0.18363; x64),1380,JP,,,,,[MINI] k-means clustering,Data Skeptic,spotify:episode:3z515pGwr1CvBLxymQ1IBi,backbtn,backbtn,False,,False,1611479469185,False
2021-01-24T09:12:30Z,Windows 10 (10.0.18363; x64),848892,JP,,,,,[MINI] k-means clustering,Data Skeptic,spotify:episode:3z515pGwr1CvBLxymQ1IBi,clickrow,trackdone,False,,False,1611478417677,False
2021-01-24T09:39:03Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",4006395,JP,,,,,Introduction to cluster analysis,The Effective Statistician - in association with PSI,spotify:episode:3KxBxVcK614mx38Lb4C9lH,clickrow,logout,False,,False,1611442035102,False
2021-01-24T09:58:01Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1136970,JP,,,,,Introduction to cluster analysis,The Effective Statistician - in association with PSI,spotify:episode:3KxBxVcK614mx38Lb4C9lH,appload,trackdone,False,,False,1611481143920,False
2021-01-24T09:58:06Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",5360,JP,,,,,How to get most out of a conference,The Effective Statistician - in association with PSI,spotify:episode:3qKHsaKi8xPpPrNsnbnLD9,trackdone,backbtn,False,,False,1611482280723,False
2021-01-24T17:50:05Z,Windows 10 (10.0.18363; x64),4921954,JP,,,,,Introduction to cluster analysis,The Effective Statistician - in association with PSI,spotify:episode:3KxBxVcK614mx38Lb4C9lH,clickrow,trackdone,False,,False,1611498628668,False
2021-01-24T22:51:15Z,Windows 10 (10.0.18363; x64),156995,JP,,,,,How to best analyze ordinal data,The Effective Statistician - in association with PSI,spotify:episode:0ICcQpRWzEcLFcAxs5E8YB,trackdone,backbtn,False,,False,1611510604708,False
2021-01-26T07:04:19Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1312237,JP,,,,,Introduction to cluster analysis,The Effective Statistician - in association with PSI,spotify:episode:3KxBxVcK614mx38Lb4C9lH,backbtn,logout,False,,False,1611482286454,False
2021-01-26T08:03:39Z,Windows 10 (10.0.18363; x64),1313478,JP,,,,,Introduction to cluster analysis,The Effective Statistician - in association with PSI,spotify:episode:3KxBxVcK614mx38Lb4C9lH,clickrow,remote,False,,False,1611479799629,False
2021-01-27T10:50:18Z,Windows 10 (10.0.18363; x64),333840,JP,,,,,Introduction to cluster analysis,The Effective Statistician - in association with PSI,spotify:episode:3KxBxVcK614mx38Lb4C9lH,backbtn,unexpected-exit-while-paused,False,,False,1611528674428,False
2021-01-27T14:58:44Z,Windows 10 (10.0.18363; x64),9660,JP,,,,,Introduction to cluster analysis,The Effective Statistician - in association with PSI,spotify:episode:3KxBxVcK614mx38Lb4C9lH,appload,endplay,False,,False,1611744617314,False
2021-01-29T07:20:00Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",836802,JP,,,,,Ep. #52 | Can Positivity Be Toxic?,How Did I Get Here? w/ Jae and AleXa,spotify:episode:6BhBsG0vFrP0EtiSnNOSVt,clickrow,endplay,False,,False,1611903952844,False
2021-02-03T04:23:08Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",0,JP,,,,,Dissociation of tonotopy and pitch in human auditory cortex,PaperPlayer biorxiv neuroscience,spotify:episode:019Ghb6PXEa6voE1qCCIuL,clickrow,endplay,False,,False,1612326184920,False
